,index,username,tweetcreatedts,text,text_length,BERT_processed_text,BERT_processed_text_length,sentiments
1896,660,trishayy24,2020-07-08 02:50:38,"as pap heng swee keat continues to challenge sdp ' s assertion that a 10 million population was mooted , messages like these are being shared online",27,"[CLS] as pap heng swee keat continues to challenge sdp ' s assertion that a 10 million population was mooted , messages like these are being shared online",33,negative
1897,1324,Distant_Witness,2020-07-07 07:28:44,spot on . government can have good response and there can be opposition parties . if the pap loses good ministers - that ' s the fault of the grc system,31,[CLS] spot on . government can have good response and there can be opposition parties . if the pap loses good ministers - that ' s the fault of the grc system,33,negative
1898,234,ZhakiCNA,2020-07-08 12:54:49,"this jalan besar candidate for poked fun at on social media for a couple of his speeches , but he takes it on the chin and says he laughs these things off",32,"[CLS] this jalan besar candidate for poked fun at on social media for a couple of his speeches , but he takes it on the chin and says he laughs these things off",33,negative
1899,730,lilyrayly,2020-07-08 00:03:40,wont pofma eventually backfire on pap ? they do their fair share of big words and baseless comments too . or will they forever be shielded .,27,[CLS] wont pofma eventually backfire on pap ? they do their fair share of big words and baseless comments too . or will they forever be shielded .,33,negative
1900,855,sgcontractor88,2020-07-07 16:28:33,"as pap heng swee keat continues to challenge sdp ' s assertion that a 10 million population was mooted , messages like these are being shared online",27,"[CLS] as pap heng swee keat continues to challenge sdp ' s assertion that a 10 million population was mooted , messages like these are being shared online",33,negative
1901,2292,balbirgill2721,2020-07-06 12:08:32,if shes not worthy of being considered as an mp then please remove all the pap mps whove made racist / racially insensitive remarks as well,26,[CLS] if shes not worthy of being considered as an mp then please remove all the pap mps whove made racist / racially insensitive remarks as well,32,negative
1902,1985,fierypisces,2020-07-06 14:08:39,[ breaking ] the pap has issued a press statement on with regard to the workers partys position on sengkang candidate ms raeesah khan .,25,[CLS] [ breaking ] the pap has issued a press statement on with regard to the workers partys position on sengkang candidate ms raeesah khan .,32,negative
1903,523,LoejIJoel,2020-07-08 05:38:21,if shes not worthy of being considered as an mp then please remove all the pap mps whove made racist / racially insensitive remarks as well,26,[CLS] if shes not worthy of being considered as an mp then please remove all the pap mps whove made racist / racially insensitive remarks as well,32,negative
1904,2290,Shaam_k_k,2020-07-06 12:09:23,if shes not worthy of being considered as an mp then please remove all the pap mps whove made racist / racially insensitive remarks as well,26,[CLS] if shes not worthy of being considered as an mp then please remove all the pap mps whove made racist / racially insensitive remarks as well,32,negative
1905,2287,yujinthebuilder,2020-07-06 12:11:33,[ breaking ] the pap has issued a press statement on with regard to the workers partys position on sengkang candidate ms raeesah khan .,25,[CLS] [ breaking ] the pap has issued a press statement on with regard to the workers partys position on sengkang candidate ms raeesah khan .,32,neutral
1906,1987,pxddxd,2020-07-06 14:07:45,if shes not worthy of being considered as an mp then please remove all the pap mps whove made racist / racially insensitive remarks as well,26,[CLS] if shes not worthy of being considered as an mp then please remove all the pap mps whove made racist / racially insensitive remarks as well,32,negative
1907,1965,abnormaaa,2020-07-06 14:16:01,[ breaking ] the pap has issued a press statement on with regard to the workers partys position on sengkang candidate ms raeesah khan .,25,[CLS] [ breaking ] the pap has issued a press statement on with regard to the workers partys position on sengkang candidate ms raeesah khan .,32,neutral
1908,1924,chelseakiew_,2020-07-06 14:31:17,if shes not worthy of being considered as an mp then please remove all the pap mps whove made racist / racially insensitive remarks as well,26,[CLS] if shes not worthy of being considered as an mp then please remove all the pap mps whove made racist / racially insensitive remarks as well,32,negative
1909,518,loronglornie,2020-07-08 05:43:49,we need people who are literally closer to the round to represent us . i have not seen my pap mp in the estate over the past year at least .,31,[CLS] we need people who are literally closer to the round to represent us . i have not seen my pap mp in the estate over the past year at least .,32,negative
1910,2014,MXHXRXHH,2020-07-06 13:56:20,[ breaking ] the pap has issued a press statement on with regard to the workers partys position on sengkang candidate ms raeesah khan .,25,[CLS] [ breaking ] the pap has issued a press statement on with regard to the workers partys position on sengkang candidate ms raeesah khan .,32,negative
1911,1071,YahooSG,2020-07-07 13:00:09,""" the pap shouldnt just throw around this ' need for strong and clear mandate '. what does it mean by it ?"" - veteran journalist bertha henson",28,"[CLS] "" the pap shouldnt just throw around this ' need for strong and clear mandate '. what does it mean by it ?"" - veteran journalist bertha henson",32,negative
1912,547,MrAbbyy,2020-07-08 04:56:50,[ breaking ] the pap has issued a press statement on with regard to the workers partys position on sengkang candidate ms raeesah khan .,25,[CLS] [ breaking ] the pap has issued a press statement on with regard to the workers partys position on sengkang candidate ms raeesah khan .,32,negative
1913,2270,eshwaran1994,2020-07-06 12:18:07,[ breaking ] the pap has issued a press statement on with regard to the workers partys position on sengkang candidate ms raeesah khan .,25,[CLS] [ breaking ] the pap has issued a press statement on with regard to the workers partys position on sengkang candidate ms raeesah khan .,32,negative
1914,1069,kennedesng,2020-07-07 13:03:00,""" the pap shouldnt just throw around this ' need for strong and clear mandate '. what does it mean by it ?"" - veteran journalist bertha henson",28,"[CLS] "" the pap shouldnt just throw around this ' need for strong and clear mandate '. what does it mean by it ?"" - veteran journalist bertha henson",32,negative
